year,make,model,trim,body,seats,msrp,fuel
2015,Chevrolet,Tahoe,LTZ,SUV,7,64085,flex-fuel (unleaded/E85)
2015,Chevrolet,Traverse,LTZ,SUV,7,43935,regular unleaded
2015,Chevrolet,Traverse,LTZ,SUV,7,41935,regular unleaded
2015,Chevrolet,Traverse,LT,SUV,7,38295,regular unleaded
2015,Chevrolet,Traverse,LT,SUV,7,36295,regular unleaded
2015,Chevrolet,Traverse,LT,SUV,8,35795,regular unleaded
2015,Chevrolet,Traverse,LT,SUV,8,33795,regular unleaded
2015,Chevrolet,Traverse,LS,SUV,8,32995,regular unleaded
2015,Chevrolet,Traverse,LS,SUV,8,30995,regular unleaded
2015,Chevrolet,Trax,LS Fleet,SUV,5,20040,regular unleaded
2015,Chevrolet,Trax,LS,SUV,5,20120,regular unleaded
2015,Chevrolet,Trax,LS,SUV,5,21620,regular unleaded
2015,Chevrolet,Trax,LT,SUV,5,22445,regular unleaded
2015,Chevrolet,Trax,LT,SUV,5,23945,regular unleaded
2015,Chevrolet,Trax,LTZ,SUV,5,25030,regular unleaded
2015,Chevrolet,Trax,LTZ,SUV,5,26530,regular unleaded
2015,Chevrolet,Trax,LS Fleet,SUV,5,21540,regular unleaded
2015,Chevrolet,Volt,Base,Hatchback,4,34170,electric
2015,Chrysler,200,C,Sedan,5,26625,flex-fuel (unleaded/E85)
2015,Chrysler,200,C,Sedan,5,30825,flex-fuel (unleaded/E85)
2015,Chrysler,200,LX,Sedan,5,21995,flex-fuel (unleaded/E85)
2015,Chrysler,200,Limited,Sedan,5,23950,flex-fuel (unleaded/E85)
2015,Chrysler,200,S,Sedan,5,29370,flex-fuel (unleaded/E85)
2015,Chrysler,200,S,Sedan,5,25170,flex-fuel (unleaded/E85)
2015,Chrysler,300,C,Sedan,5,40570,regular unleaded
2015,Chrysler,300,C,Sedan,5,38070,regular unleaded
2015,Chrysler,300,C Platinum,Sedan,5,42395,regular unleaded
2015,Chrysler,300,C Platinum,Sedan,5,44895,regular unleaded
2015,Chrysler,300,Limited,Sedan,5,31695,regular unleaded
2015,Chrysler,300,Limited,Sedan,5,34195,regular unleaded
2015,Chrysler,300,S,Sedan,5,35070,regular unleaded
2015,Chrysler,300,S,Sedan,5,37570,regular unleaded
2015,Chrysler,Town & Country,Limited,Minivan,7,37945,flex-fuel (unleaded/E85)
2015,Chrysler,Town & Country,LX,Minivan,7,29995,flex-fuel (unleaded/E85)
2015,Chrysler,Town & Country,Touring-L,Minivan,7,35315,flex-fuel (unleaded/E85)
2015,Chrysler,Town & Country,Touring,Minivan,7,31465,flex-fuel (unleaded/E85)
2015,Chrysler,Town & Country,S,Minivan,7,33695,flex-fuel (unleaded/E85)
2015,Chrysler,Town & Country,Limited Platinum,Minivan,7,40295,flex-fuel (unleaded/E85)
2015,Dodge,Challenger,R/T,Coupe,5,31995,regular unleaded
2015,Dodge,Challenger,SXT,Coupe,5,26995,regular unleaded
2015,Dodge,Challenger,SRT Hellcat,Coupe,5,58295,premium unleaded (recommended)
2015,Dodge,Challenger,SRT 392,Coupe,5,45695,premium unleaded (recommended)
2015,Dodge,Challenger,SXT Plus,Coupe,5,29995,regular unleaded
2015,Dodge,Challenger,R/T Scat Pack,Coupe,5,37995,premium unleaded (recommended)
2015,Dodge,Challenger,R/T Scat Pack Shaker,Coupe,5,42595,premium unleaded (recommended)
2015,Dodge,Challenger,R/T Plus Shaker,Coupe,5,38795,regular unleaded
2015,Dodge,Challenger,R/T Plus,Coupe,5,34995,regular unleaded
2015,Dodge,Challenger,R/T Shaker,Coupe,5,35795,regular unleaded
2015,Dodge,Charger,SE,Sedan,5,27995,regular unleaded
2015,Dodge,Charger,R/T Scat Pack,Sedan,5,39995,premium unleaded (recommended)
2015,Dodge,Charger,R/T Road and Track,Sedan,5,36595,regular unleaded
2015,Dodge,Charger,R/T,Sedan,5,33595,regular unleaded
2015,Dodge,Charger,SXT,Sedan,5,32995,regular unleaded
2015,Dodge,Charger,SE,Sedan,5,30995,regular unleaded
2015,Dodge,Charger,SRT 392,Sedan,5,47995,premium unleaded (recommended)
2015,Dodge,Charger,SRT Hellcat,Sedan,5,62295,premium unleaded (recommended)
2015,Dodge,Charger,SXT,Sedan,5,29995,regular unleaded
2015,Dodge,Dart,SE,Sedan,5,16495,regular unleaded
2015,Dodge,Dart,Aero,Sedan,5,20495,regular unleaded
2015,Dodge,Dart,GT,Sedan,5,21645,regular unleaded
2015,Dodge,Dart,Limited,Sedan,5,23795,regular unleaded
2015,Dodge,Dart,SXT,Sedan,5,19000,regular unleaded
2015,Dodge,Durango,SXT,SUV,7,33095,regular unleaded
2015,Dodge,Durango,SXT,SUV,7,30495,regular unleaded
2015,Dodge,Durango,R/T,SUV,7,42495,premium unleaded (recommended)
2015,Dodge,Durango,R/T,SUV,7,39995,premium unleaded (recommended)
2015,Dodge,Durango,Limited,SUV,7,39495,regular unleaded
2015,Dodge,Durango,Limited,SUV,7,36895,regular unleaded
2015,Dodge,Durango,Citadel,SUV,7,43595,regular unleaded
2015,Dodge,Durango,Citadel,SUV,7,40995,regular unleaded
2015,Dodge,Grand Caravan,American Value Package,Minivan,7,21795,flex-fuel (unleaded/E85)
2015,Dodge,Grand Caravan,R/T,Minivan,7,30995,flex-fuel (unleaded/E85)
2015,Dodge,Grand Caravan,SE,Minivan,7,24245,flex-fuel (unleaded/E85)
2015,Dodge,Grand Caravan,SE Plus,Minivan,7,25245,flex-fuel (unleaded/E85)
2015,Dodge,Grand Caravan,SXT,Minivan,7,27395,flex-fuel (unleaded/E85)
2015,Dodge,Grand Caravan,SXT Plus,Minivan,7,28395,flex-fuel (unleaded/E85)
2015,Dodge,Journey,SE,SUV,5,23495,regular unleaded
2015,Dodge,Journey,R/T,SUV,5,33295,regular unleaded
2015,Dodge,Journey,Limited,SUV,5,33295,regular unleaded
2015,Dodge,Journey,R/T,SUV,5,31395,regular unleaded
2015,Dodge,Journey,SE,SUV,5,27395,regular unleaded
2015,Dodge,Journey,SXT,SUV,5,25195,regular unleaded
2015,Dodge,Journey,SXT,SUV,5,28695,regular unleaded
2015,Dodge,Journey,Crossroad,SUV,5,29995,regular unleaded
2015,Dodge,Journey,Crossroad,SUV,5,26595,regular unleaded
2015,Dodge,Journey,American Value Package,SUV,5,20695,regular unleaded
2015,Dodge,Journey,Limited,SUV,5,31395,regular unleaded
2015,Dodge,Viper,SRT,Coupe,2,84995,premium unleaded (required)
2015,Dodge,Viper,GT,Coupe,2,94995,premium unleaded (required)
2015,Dodge,Viper,GTS,Coupe,2,107995,premium unleaded (required)
2015,Ferrari,458 Italia,Base,Coupe,2,239340,premium unleaded (required)
2015,Ferrari,458 Speciale,Speciale,Coupe,2,291744,premium unleaded (required)
2015,Ferrari,California T,Base,Convertible,4,198973,premium unleaded (required)
2015,Ferrari,F12 Berlinetta,Base,Coupe,2,319995,premium unleaded (required)
2015,Ferrari,FF,Base,Coupe,4,295000,premium unleaded (required)
2015,FIAT,500,C Abarth,Convertible,4,26595,premium unleaded (recommended)
2015,FIAT,500,Lounge,Hatchback,4,18700,premium unleaded (recommended)
2015,FIAT,500,Battery Electric,Hatchback,4,31800,electric
2015,FIAT,500,Pop,Hatchback,4,16845,premium unleaded (recommended)
2015,FIAT,500,Sport,Hatchback,4,17700,premium unleaded (recommended)
2015,FIAT,500,Turbo,Hatchback,4,19700,premium unleaded (recommended)
2015,FIAT,500,C Lounge,Convertible,4,22800,premium unleaded (recommended)
2015,FIAT,500,Ribelle,Hatchback,4,17495,premium unleaded (recommended)
2015,FIAT,500,Abarth,Hatchback,4,22495,premium unleaded (recommended)
2015,FIAT,500,C Pop,Convertible,4,20345,premium unleaded (recommended)
2015,FIAT,500L,Urbana Trekking,Wagon,5,23095,premium unleaded (recommended)
2015,FIAT,500L,Easy,Wagon,5,20695,premium unleaded (recommended)
2015,FIAT,500L,Lounge,Wagon,5,24695,premium unleaded (recommended)
2015,FIAT,500L,Pop,Wagon,5,19345,premium unleaded (recommended)
2015,FIAT,500L,Trekking,Wagon,5,21695,premium unleaded (recommended)
2015,Ford,C-Max,SE,Wagon,5,24170,regular unleaded
2015,Ford,C-Max,SEL,Wagon,5,27170,regular unleaded
2015,Ford,C-Max,SEL,Wagon,5,31770,regular unleaded
2015,Ford,Edge,SE,SUV,5,28100,premium unleaded (recommended)
2015,Ford,Edge,SEL,SUV,5,33495,premium unleaded (recommended)
2015,Ford,Edge,Titanium,SUV,5,37595,premium unleaded (recommended)
2015,Ford,Edge,Titanium,SUV,5,35600,premium unleaded (recommended)
2015,Ford,Edge,Sport,SUV,5,40095,regular unleaded
2015,Ford,Edge,Sport,SUV,5,38100,regular unleaded
2015,Ford,Edge,SEL,SUV,5,31500,premium unleaded (recommended)
2015,Ford,Edge,SE,SUV,5,30095,premium unleaded (recommended)
2015,Ford,Escape,S,SUV,5,23450,regular unleaded
2015,Ford,Escape,SE,SUV,5,25650,premium unleaded (recommended)
2015,Ford,Escape,SE,SUV,5,27400,premium unleaded (recommended)
2015,Ford,Escape,Titanium,SUV,5,29735,premium unleaded (recommended)
2015,Ford,Escape,Titanium,SUV,5,31485,premium unleaded (recommended)
2015,Ford,Expedition,XLT,SUV,8,47510,regular unleaded
2015,Ford,Expedition,XLT,SUV,8,44585,regular unleaded
2015,Ford,Expedition,XL Fleet,SUV,5,43090,regular unleaded
2015,Ford,Expedition,XL Fleet,SUV,5,40170,regular unleaded
2015,Ford,Expedition,Platinum,SUV,8,62410,regular unleaded
2015,Ford,Expedition,Platinum,SUV,8,59370,regular unleaded
2015,Ford,Expedition,Limited,SUV,8,57220,regular unleaded
2015,Ford,Expedition,Limited,SUV,8,54180,regular unleaded
2015,Ford,Expedition,King Ranch,SUV,8,61330,regular unleaded
2015,Ford,Expedition,King Ranch,SUV,8,58410,regular unleaded
2015,Ford,Expedition,EL XLT,SUV,8,50220,regular unleaded
2015,Ford,Expedition,EL XLT,SUV,8,47295,regular unleaded
2015,Ford,Expedition,EL XL Fleet,SUV,8,46365,regular unleaded
2015,Ford,Expedition,EL XL Fleet,SUV,8,43445,regular unleaded
2015,Ford,Expedition,EL Platinum,SUV,8,65060,regular unleaded
2015,Ford,Expedition,EL Platinum,SUV,8,62020,regular unleaded
2015,Ford,Expedition,EL Limited,SUV,8,59870,regular unleaded
2015,Ford,Expedition,EL Limited,SUV,8,56830,regular unleaded
2015,Ford,Expedition,EL King Ranch,SUV,8,63980,regular unleaded
2015,Ford,Expedition,EL King Ranch,SUV,8,61060,regular unleaded
2015,Ford,Explorer,Base,SUV,7,30700,flex-fuel (unleaded/E85)
2015,Ford,Explorer,Base,SUV,7,32700,flex-fuel (unleaded/E85)
2015,Ford,Explorer,Limited,SUV,7,38200,flex-fuel (unleaded/E85)
2015,Ford,Explorer,Limited,SUV,7,40200,flex-fuel (unleaded/E85)
2015,Ford,Explorer,Sport,SUV,7,43100,regular unleaded
2015,Ford,Explorer,XLT,SUV,7,33000,flex-fuel (unleaded/E85)
2015,Ford,Explorer,XLT,SUV,7,35000,flex-fuel (unleaded/E85)
2015,Ford,F-150,XL,Truck (SuperCab),6,31200,regular unleaded
2015,Ford,F-150,XL,Truck (Regular Cab),3,30975,flex-fuel (unleaded/E85)
2015,Ford,F-150,XLT,Truck (Regular Cab),3,34745,flex-fuel (unleaded/E85)
2015,Ford,F-150,Lariat,Truck (SuperCrew),6,46140,flex-fuel (unleaded/E85)
2015,Ford,F-150,Platinum,Truck (SuperCrew),5,51585,flex-fuel (unleaded/E85)
2015,Ford,F-150,Platinum,Truck (SuperCrew),5,51885,flex-fuel (unleaded/E85)
2015,Ford,F-150,Platinum,Truck (SuperCrew),5,55010,flex-fuel (unleaded/E85)
2015,Ford,F-150,Platinum,Truck (SuperCrew),5,55305,flex-fuel (unleaded/E85)
2015,Ford,F-150,XL,Truck (Regular Cab),3,26030,flex-fuel (unleaded/E85)
2015,Ford,F-150,XL,Truck (Regular Cab),3,26330,flex-fuel (unleaded/E85)
2015,Ford,F-150,XL,Truck (Regular Cab),3,30675,flex-fuel (unleaded/E85)
2015,Ford,F-150,XLT,Truck (Regular Cab),3,31625,flex-fuel (unleaded/E85)
2015,Ford,F-150,XLT,Truck (SuperCrew),6,41840,flex-fuel (unleaded/E85)
2015,Ford,F-150,XLT,Truck (SuperCrew),6,40050,flex-fuel (unleaded/E85)
2015,Ford,F-150,XLT,Truck (Regular Cab),3,35045,flex-fuel (unleaded/E85)
2015,Ford,F-150,XLT,Truck (SuperCab),6,34205,flex-fuel (unleaded/E85)
2015,Ford,F-150,XLT,Truck (SuperCrew),6,37665,regular unleaded
2015,Ford,F-150,XLT,Truck (SuperCrew),6,36555,flex-fuel (unleaded/E85)
2015,Ford,F-150,XLT,Truck (SuperCab),6,39485,flex-fuel (unleaded/E85)
2015,Ford,F-150,XLT,Truck (SuperCab),6,37630,flex-fuel (unleaded/E85)
2015,Ford,F-150,XLT,Truck (SuperCab),6,35310,regular unleaded
2015,Ford,F-150,Lariat,Truck (SuperCrew),6,41970,regular unleaded
2015,Ford,F-150,King Ranch,Truck (SuperCrew),5,49120,flex-fuel (unleaded/E85)
2015,Ford,F-150,King Ranch,Truck (SuperCrew),5,49420,flex-fuel (unleaded/E85)
2015,Ford,F-150,King Ranch,Truck (SuperCrew),5,52545,flex-fuel (unleaded/E85)
2015,Ford,F-150,King Ranch,Truck (SuperCrew),5,52845,flex-fuel (unleaded/E85)
2015,Ford,F-150,Lariat,Truck (SuperCab),6,39310,regular unleaded
2015,Ford,F-150,Lariat,Truck (SuperCab),6,39610,regular unleaded
2015,Ford,F-150,Lariat,Truck (SuperCab),6,42735,regular unleaded
2015,Ford,F-150,Lariat,Truck (SuperCab),6,43785,flex-fuel (unleaded/E85)
2015,Ford,F-150,Lariat,Truck (SuperCrew),6,41670,regular unleaded
2015,Ford,F-150,Lariat,Truck (SuperCrew),6,45090,regular unleaded
2015,Ford,F-150,XL,Truck (SuperCab),6,30090,flex-fuel (unleaded/E85)
2015,Ford,F-150,XL,Truck (SuperCab),6,33515,flex-fuel (unleaded/E85)
2015,Ford,F-150,XL,Truck (SuperCab),6,35360,flex-fuel (unleaded/E85)
2015,Ford,F-150,XL,Truck (SuperCrew),6,32545,flex-fuel (unleaded/E85)
2015,Ford,F-150,XL,Truck (SuperCrew),6,33655,regular unleaded
2015,Ford,F-150,XL,Truck (SuperCrew),6,36055,flex-fuel (unleaded/E85)
2015,Ford,F-150,XL,Truck (SuperCrew),6,37815,flex-fuel (unleaded/E85)
2015,Ford,F-150,XLT,Truck (Regular Cab),3,31320,flex-fuel (unleaded/E85)
2015,Ford,F-250 Super Duty,XL,Truck (Crew Cab),6,37835,flex-fuel (unleaded/E85)
2015,Ford,F-250 Super Duty,XLT,Truck (SuperCab),6,37695,flex-fuel (unleaded/E85)
2015,Ford,F-250 Super Duty,XL,Truck (Crew Cab),6,37630,flex-fuel (unleaded/E85)
2015,Ford,F-250 Super Duty,XL,Truck (Crew Cab),6,35030,flex-fuel (unleaded/E85)
2015,Ford,F-250 Super Duty,XL,Truck (Crew Cab),6,34830,flex-fuel (unleaded/E85)
2015,Ford,F-250 Super Duty,XL,Truck (SuperCab),6,36435,flex-fuel (unleaded/E85)
2015,Ford,F-250 Super Duty,XL,Truck (SuperCab),6,36230,flex-fuel (unleaded/E85)
2015,Ford,F-250 Super Duty,XL,Truck (SuperCab),6,33630,flex-fuel (unleaded/E85)
2015,Ford,F-250 Super Duty,XL,Truck (SuperCab),6,33430,flex-fuel (unleaded/E85)
2015,Ford,F-250 Super Duty,XL,Truck (Regular Cab),3,34030,flex-fuel (unleaded/E85)
2015,Ford,F-250 Super Duty,XL,Truck (Regular Cab),3,31235,flex-fuel (unleaded/E85)
2015,Ford,F-250 Super Duty,XLT,Truck (Regular Cab),3,34995,flex-fuel (unleaded/E85)
2015,Ford,F-250 Super Duty,XLT,Truck (Regular Cab),3,37795,flex-fuel (unleaded/E85)
2015,Ford,F-250 Super Duty,XLT,Truck (SuperCab),6,37495,flex-fuel (unleaded/E85)
2015,Ford,F-250 Super Duty,Lariat,Truck (SuperCab),5,43500,flex-fuel (unleaded/E85)
2015,Ford,F-250 Super Duty,XLT,Truck (SuperCab),6,40300,flex-fuel (unleaded/E85)
2015,Ford,F-250 Super Duty,XLT,Truck (SuperCab),6,40500,flex-fuel (unleaded/E85)
2015,Ford,F-250 Super Duty,XLT,Truck (Crew Cab),6,39400,flex-fuel (unleaded/E85)
2015,Ford,F-250 Super Duty,XLT,Truck (Crew Cab),6,39595,flex-fuel (unleaded/E85)
2015,Ford,F-250 Super Duty,XLT,Truck (Crew Cab),6,42195,flex-fuel (unleaded/E85)
2015,Ford,F-250 Super Duty,XLT,Truck (Crew Cab),6,42395,flex-fuel (unleaded/E85)
2015,Ford,F-250 Super Duty,Platinum,Truck (Crew Cab),5,54970,flex-fuel (unleaded/E85)
2015,Ford,F-250 Super Duty,King Ranch,Truck (Crew Cab),5,54455,flex-fuel (unleaded/E85)
2015,Ford,F-250 Super Duty,Lariat,Truck (SuperCab),5,43300,flex-fuel (unleaded/E85)
2015,Ford,F-250 Super Duty,Lariat,Truck (SuperCab),5,46485,flex-fuel (unleaded/E85)
2015,Ford,F-250 Super Duty,King Ranch,Truck (Crew Cab),5,54655,flex-fuel (unleaded/E85)
2015,Ford,F-250 Super Duty,King Ranch,Truck (Crew Cab),5,51460,flex-fuel (unleaded/E85)
2015,Ford,F-250 Super Duty,King Ranch,Truck (Crew Cab),5,51260,flex-fuel (unleaded/E85)
2015,Ford,F-250 Super Duty,Platinum,Truck (Crew Cab),5,55170,flex-fuel (unleaded/E85)
2015,Ford,F-250 Super Duty,Lariat,Truck (SuperCab),5,46690,flex-fuel (unleaded/E85)
2015,Ford,F-250 Super Duty,Lariat,Truck (Crew Cab),5,45700,flex-fuel (unleaded/E85)
2015,Ford,F-250 Super Duty,Lariat,Truck (Crew Cab),5,45900,flex-fuel (unleaded/E85)
2015,Ford,F-250 Super Duty,Lariat,Truck (Crew Cab),5,48885,flex-fuel (unleaded/E85)
2015,Ford,F-250 Super Duty,Lariat,Truck (Crew Cab),5,49090,flex-fuel (unleaded/E85)
2015,Ford,F-350 Super Duty,Lariat,Truck (SuperCab),5,47585,flex-fuel (unleaded/E85)
2015,Ford,F-350 Super Duty,XLT,Truck (Regular Cab),3,36885,flex-fuel (unleaded/E85)
2015,Ford,F-350 Super Duty,XLT,Truck (Regular Cab),3,38695,flex-fuel (unleaded/E85)
2015,Ford,F-350 Super Duty,XLT,Truck (Regular Cab),3,39685,flex-fuel (unleaded/E85)
2015,Ford,F-350 Super Duty,XLT,Truck (Regular Cab),3,35895,flex-fuel (unleaded/E85)
2015,Ford,F-350 Super Duty,King Ranch,Truck (Crew Cab),5,56755,flex-fuel (unleaded/E85)
2015,Ford,F-350 Super Duty,Lariat,Truck (SuperCab),5,44195,flex-fuel (unleaded/E85)
2015,Ford,F-350 Super Duty,Lariat,Truck (SuperCab),5,44395,flex-fuel (unleaded/E85)
2015,Ford,F-350 Super Duty,Lariat,Truck (SuperCab),5,45595,flex-fuel (unleaded/E85)
2015,Ford,F-350 Super Duty,Lariat,Truck (SuperCab),5,47385,flex-fuel (unleaded/E85)
2015,Ford,F-350 Super Duty,XL,Truck (SuperCab),6,34530,flex-fuel (unleaded/E85)
2015,Ford,F-350 Super Duty,XL,Truck (Crew Cab),6,39930,flex-fuel (unleaded/E85)
2015,Ford,F-350 Super Duty,XL,Truck (Crew Cab),6,38730,flex-fuel (unleaded/E85)
2015,Ford,F-350 Super Duty,XL,Truck (Crew Cab),6,38535,flex-fuel (unleaded/E85)
2015,Ford,F-350 Super Duty,King Ranch,Truck (Crew Cab),5,55550,flex-fuel (unleaded/E85)
2015,Ford,F-350 Super Duty,King Ranch,Truck (Crew Cab),5,55355,flex-fuel (unleaded/E85)
2015,Ford,F-350 Super Duty,King Ranch,Truck (Crew Cab),5,53560,flex-fuel (unleaded/E85)
2015,Ford,F-350 Super Duty,King Ranch,Truck (Crew Cab),5,52365,flex-fuel (unleaded/E85)
2015,Ford,F-350 Super Duty,King Ranch,Truck (Crew Cab),5,52160,flex-fuel (unleaded/E85)
2015,Ford,F-350 Super Duty,XL,Truck (Crew Cab),6,37130,flex-fuel (unleaded/E85)
2015,Ford,F-350 Super Duty,XL,Truck (Crew Cab),6,35930,flex-fuel (unleaded/E85)
2015,Ford,F-350 Super Duty,XL,Truck (Crew Cab),6,35730,flex-fuel (unleaded/E85)
2015,Ford,F-350 Super Duty,XL,Truck (SuperCab),6,38530,flex-fuel (unleaded/E85)
2015,Ford,F-350 Super Duty,XL,Truck (SuperCab),6,37330,flex-fuel (unleaded/E85)
2015,Ford,F-350 Super Duty,XL,Truck (SuperCab),6,37130,flex-fuel (unleaded/E85)
2015,Ford,F-350 Super Duty,XL,Truck (SuperCab),6,35735,flex-fuel (unleaded/E85)
2015,Ford,F-350 Super Duty,Platinum,Truck (Crew Cab),5,54080,flex-fuel (unleaded/E85)
2015,Ford,F-350 Super Duty,XLT,Truck (Crew Cab),6,43100,flex-fuel (unleaded/E85)
2015,Ford,F-350 Super Duty,XLT,Truck (Crew Cab),6,43295,flex-fuel (unleaded/E85)
2015,Ford,F-350 Super Duty,XLT,Truck (SuperCab),6,38395,flex-fuel (unleaded/E85)
2015,Ford,F-350 Super Duty,XL,Truck (SuperCab),6,34330,flex-fuel (unleaded/E85)
2015,Ford,F-350 Super Duty,Lariat,Truck (SuperCab),5,48785,flex-fuel (unleaded/E85)
2015,Ford,F-350 Super Duty,Lariat,Truck (Crew Cab),5,49785,flex-fuel (unleaded/E85)
2015,Ford,F-350 Super Duty,Lariat,Truck (Crew Cab),5,49985,flex-fuel (unleaded/E85)
2015,Ford,F-350 Super Duty,Lariat,Truck (Crew Cab),5,51190,flex-fuel (unleaded/E85)
2015,Ford,F-350 Super Duty,XLT,Truck (Crew Cab),6,44290,flex-fuel (unleaded/E85)
2015,Ford,F-350 Super Duty,Platinum,Truck (Crew Cab),5,55870,flex-fuel (unleaded/E85)
2015,Ford,F-350 Super Duty,Platinum,Truck (Crew Cab),5,56070,flex-fuel (unleaded/E85)
2015,Ford,F-350 Super Duty,Platinum,Truck (Crew Cab),5,57270,flex-fuel (unleaded/E85)
2015,Ford,F-350 Super Duty,XL,Truck (Regular Cab),3,32130,flex-fuel (unleaded/E85)
2015,Ford,F-350 Super Duty,XL,Truck (Regular Cab),3,33335,flex-fuel (unleaded/E85)
2015,Ford,F-350 Super Duty,XL,Truck (Regular Cab),3,34930,flex-fuel (unleaded/E85)
2015,Ford,F-350 Super Duty,XL,Truck (Regular Cab),3,36130,flex-fuel (unleaded/E85)
2015,Ford,F-350 Super Duty,XLT,Truck (Crew Cab),6,40495,flex-fuel (unleaded/E85)
2015,Ford,F-350 Super Duty,XLT,Truck (SuperCab),6,38595,flex-fuel (unleaded/E85)
2015,Ford,F-350 Super Duty,XLT,Truck (SuperCab),6,39585,flex-fuel (unleaded/E85)
2015,Ford,F-350 Super Duty,XLT,Truck (SuperCab),6,41200,flex-fuel (unleaded/E85)
2015,Ford,F-350 Super Duty,XLT,Truck (SuperCab),6,41395,flex-fuel (unleaded/E85)
2015,Ford,F-350 Super Duty,XLT,Truck (SuperCab),6,42390,flex-fuel (unleaded/E85)
2015,Ford,F-350 Super Duty,XLT,Truck (Crew Cab),6,41485,flex-fuel (unleaded/E85)
2015,Ford,F-350 Super Duty,XLT,Truck (Crew Cab),6,40300,flex-fuel (unleaded/E85)
2015,Ford,F-350 Super Duty,Lariat,Truck (Crew Cab),5,47995,flex-fuel (unleaded/E85)
2015,Ford,F-350 Super Duty,Lariat,Truck (Crew Cab),5,46795,flex-fuel (unleaded/E85)
2015,Ford,F-350 Super Duty,Lariat,Truck (Crew Cab),5,46595,flex-fuel (unleaded/E85)
2015,Ford,F-450 Super Duty,XLT,Truck (Crew Cab),6,56240,diesel fuel
2015,Ford,F-450 Super Duty,Lariat,Truck (Crew Cab),5,63165,diesel fuel
2015,Ford,F-450 Super Duty,Platinum,Truck (Crew Cab),5,69250,diesel fuel
2015,Ford,F-450 Super Duty,XL,Truck (Crew Cab),6,51910,diesel fuel
2015,Ford,F-450 Super Duty,King Ranch,Truck (Crew Cab),5,68725,diesel fuel
2015,Ford,Fiesta,S,Sedan,5,14455,regular unleaded
2015,Ford,Fiesta,S,Hatchback,5,14855,regular unleaded
2015,Ford,Fiesta,SE,Sedan,5,15685,regular unleaded
2015,Ford,Fiesta,SE,Hatchback,5,16085,regular unleaded
2015,Ford,Fiesta,ST,Hatchback,5,21435,regular unleaded
2015,Ford,Fiesta,Titanium,Sedan,5,18405,regular unleaded
2015,Ford,Fiesta,Titanium,Hatchback,5,18805,regular unleaded
2015,Ford,Flex,SEL,Wagon,7,32100,regular unleaded
2015,Ford,Flex,SE,Wagon,7,29100,regular unleaded
2015,Ford,Flex,Limited,Wagon,7,42400,premium unleaded (recommended)
2015,Ford,Flex,Limited,Wagon,7,39650,regular unleaded
2015,Ford,Flex,Limited,Wagon,7,37700,regular unleaded
2015,Ford,Flex,SEL,Wagon,7,34050,regular unleaded
2015,Ford,Focus,SE,Hatchback,5,18960,flex-fuel (unleaded/E85)
2015,Ford,Focus,SE,Sedan,5,18460,flex-fuel (unleaded/E85)
2015,Ford,Focus,S,Sedan,5,17170,flex-fuel (unleaded/E85)
2015,Ford,Focus,Electric,Hatchback,5,29170,electric
2015,Ford,Focus,ST,Hatchback,5,24370,premium unleaded (recommended)
2015,Ford,Focus,Titanium,Sedan,5,23170,flex-fuel (unleaded/E85)
2015,Ford,Focus,Titanium,Hatchback,5,23670,flex-fuel (unleaded/E85)
2015,Ford,Fusion,Titanium,Sedan,5,32330,regular unleaded
2015,Ford,Fusion,S,Sedan,5,22500,regular unleaded
2015,Ford,Fusion,S,Sedan,5,26575,regular unleaded
2015,Ford,Fusion,Titanium,Sedan,5,36630,regular unleaded
2015,Ford,Fusion,SE,Sedan,5,24035,regular unleaded
2015,Ford,Fusion,SE,Sedan,5,27830,regular unleaded
2015,Ford,Fusion,SE Luxury,Sedan,5,34800,regular unleaded
2015,Ford,Fusion,SE,Sedan,5,27380,regular unleaded
2015,Ford,Fusion,Titanium,Sedan,5,30780,regular unleaded
2015,Ford,Fusion,Titanium,Sedan,5,32780,regular unleaded
2015,Ford,Mustang,EcoBoost,Coupe,4,25300,premium unleaded (recommended)
2015,Ford,Mustang,V6,Convertible,4,29300,regular unleaded
2015,Ford,Mustang,V6,Coupe,4,23800,regular unleaded
2015,Ford,Mustang,R,Coupe,2,61295,premium unleaded (recommended)
2015,Ford,Mustang,Base,Coupe,4,47795,premium unleaded (recommended)
2015,Ford,Mustang,GT Premium,Convertible,4,41800,premium unleaded (recommended)
2015,Ford,Mustang,GT Premium,Coupe,4,36300,premium unleaded (recommended)
2015,Ford,Mustang,GT 50 Years Limited Edition,Coupe,4,46170,premium unleaded (recommended)
2015,Ford,Mustang,GT,Coupe,4,32300,premium unleaded (recommended)
